epoch,reward/trans_loss,reward/eval_cse_loss,reward/eval_trans_loss
0,100.0,0.7091677,0.7091677
1,0.66476345,0.66476345,2.8723573684692383
2,0.6246115,0.6246115,0.004381418228149414
3,0.59634846,0.59634846,0.004673480987548828
4,0.5802065,0.5802065,0.004511117935180664
5,0.5655602,0.5655602,0.0058896541595458984,0.525488,0.525488,5,0.525488
6,0.554608,0.554608,0.005239963531494141
7,0.549667,0.549667,0.005120038986206055
8,0.540483,0.540483,0.004394054412841797
9,0.5362969,0.5362969,0.004494667053222656
10,0.5264533,0.5264533,0.004138946533203125,0.4758312,0.4758312,10,0.4758312
11,0.52496123,0.52496123,0.005373716354370117
12,0.5200028,0.5200028,0.005370378494262695
13,0.5152035,0.5152035,0.0044558048248291016
14,0.5126703,0.5126703,0.004156351089477539
15,0.5078627,0.5078627,0.004574298858642578,0.448247,0.448247,15,0.448247
16,0.50531167,0.50531167,0.00435948371887207
17,0.50226575,0.50226575,0.006026744842529297
18,0.501053,0.501053,0.0047953128814697266
19,0.4962579,0.4962579,0.005099773406982422
20,0.4943574,0.4943574,0.004572153091430664,0.43495926,0.43495926,20,0.43495926
21,0.49201626,0.49201626,0.004584789276123047
22,0.48914433,0.48914433,0.00484156608581543
23,0.48818517,0.48818517,0.005153656005859375
24,0.48655826,0.48655826,0.00458073616027832
25,0.4836176,0.4836176,0.0058994293212890625,0.4200442,0.4200442,25,0.4200442
26,0.48106286,0.48106286,0.0032889842987060547
27,0.4789628,0.4789628,0.0045490264892578125
28,0.4767033,0.4767033,0.004848957061767578
29,0.4734259,0.4734259,0.004879951477050781
30,0.47089252,0.47089252,0.004391908645629883,0.40696323,0.40696323,30,0.40696323
31,0.46967897,0.46967897,0.004773616790771484
32,0.46916884,0.46916884,0.0048525333404541016
33,0.46308228,0.46308228,0.004709482192993164
34,0.46515474,0.46515474,0.005576372146606445
35,0.4607611,0.4607611,0.0049860477447509766,0.38234755,0.38234755,35,0.38234755
36,0.4591217,0.4591217,0.003972291946411133
37,0.45603484,0.45603484,0.004809856414794922
38,0.45582843,0.45582843,0.005122661590576172
39,0.4499297,0.4499297,0.004464626312255859
40,0.45082742,0.45082742,0.0045282840728759766,0.3686006,0.3686006,40,0.3686006
41,0.44727543,0.44727543,0.0043637752532958984
42,0.4495893,0.4495893,0.005150318145751953
43,0.44317168,0.44317168,0.004675865173339844
44,0.4409796,0.4409796,0.005933523178100586
45,0.4407766,0.4407766,0.004632711410522461,0.3435287,0.3435287,45,0.3435287
46,0.4354393,0.4354393,0.004632234573364258
47,0.43721843,0.43721843,0.004456996917724609
48,0.43495822,0.43495822,0.005902767181396484
49,0.42715266,0.42715266,0.004419565200805664
50,0.42787698,0.42787698,0.004978179931640625,0.31594142,0.31594142,50,0.31594142
51,0.42413855,0.42413855,0.0033266544342041016
52,0.4220298,0.4220298,0.005812168121337891
53,0.41986012,0.41986012,0.00446009635925293
54,0.42146415,0.42146415,0.00442051887512207
55,0.4165071,0.4165071,0.004556417465209961,0.31266588,0.31266588,55,0.31266588
56,0.41657838,0.41657838,0.004113197326660156
57,0.41610482,0.41610482,0.0043485164642333984
58,0.40852523,0.40852523,0.004921674728393555
59,0.4092778,0.4092778,0.004542827606201172
60,0.4124521,0.4124521,0.004363059997558594,0.28289658,0.28289658,60,0.28289658
61,0.3990847,0.3990847,0.005591869354248047
62,0.40249017,0.40249017,0.004309892654418945
63,0.40540957,0.40540957,0.004378557205200195
64,0.40276596,0.40276596,0.004557132720947266
65,0.3940248,0.3940248,0.004534244537353516,0.29470387,0.29470387
66,0.4017216,0.4017216,0.004712820053100586
67,0.3884365,0.3884365,0.004886150360107422
68,0.3940199,0.3940199,0.00490117073059082
69,0.39232793,0.39232793,0.004448652267456055
70,0.38744348,0.38744348,0.00539088249206543,0.26288944,0.26288944,70,0.26288944
71,0.38841736,0.38841736,0.003962039947509766
72,0.3806014,0.3806014,0.004868507385253906
73,0.38188604,0.38188604,0.00402522087097168
74,0.3836009,0.3836009,0.004423379898071289
75,0.3789462,0.3789462,0.0044400691986083984,0.26540184,0.26540184
76,0.3723399,0.3723399,0.004739046096801758
77,0.37512726,0.37512726,0.005583286285400391
78,0.3665035,0.3665035,0.005098104476928711
79,0.36651415,0.36651415,0.004597902297973633
80,0.3676008,0.3676008,0.00494694709777832,0.25230393,0.25230393,80,0.25230393
81,0.36747256,0.36747256,0.0059773921966552734
82,0.3630488,0.3630488,0.004164218902587891
83,0.36607492,0.36607492,0.004213571548461914
84,0.3648277,0.3648277,0.005331277847290039
85,0.358925,0.358925,0.004279375076293945,0.253554,0.253554
86,0.36584964,0.36584964,0.004948854446411133
87,0.3584676,0.3584676,0.00469660758972168
88,0.37083212,0.37083212,0.004354000091552734
89,0.35524195,0.35524195,0.004308938980102539
90,0.35718518,0.35718518,0.005300045013427734,0.23797332,0.23797332,90,0.23797332
91,0.35651717,0.35651717,0.004558563232421875
92,0.3525246,0.3525246,0.004429817199707031
93,0.35311928,0.35311928,0.005234956741333008
94,0.35371184,0.35371184,0.004393577575683594
95,0.3546923,0.3546923,0.005633354187011719,0.23343863,0.23343863,95,0.23343863
96,0.34837553,0.34837553,0.004232883453369141
97,0.34563705,0.34563705,0.005301713943481445
98,0.35550523,0.35550523,0.004731655120849609
99,0.3476649,0.3476649,0.005845069885253906
100,0.3453371,0.3453371,0.004291057586669922,0.2279325,0.2279325,100,0.2279325
101,0.3409409,0.3409409,0.004130363464355469
102,0.3429156,0.3429156,0.004791259765625
103,0.3412845,0.3412845,0.005398750305175781
104,0.34287107,0.34287107,0.004197120666503906
105,0.33699113,0.33699113,0.004465818405151367,0.22102833,0.22102833,105,0.22102833
106,0.33495617,0.33495617,0.003999948501586914
107,0.33814245,0.33814245,0.00536036491394043
108,0.33753067,0.33753067,0.004530906677246094
109,0.34048894,0.34048894,0.005486011505126953
110,0.33974367,0.33974367,0.0042858123779296875,0.22511049,0.22511049
111,0.34095097,0.34095097,0.00461268424987793
112,0.3322549,0.3322549,0.005683422088623047
113,0.33594233,0.33594233,0.004614353179931641
114,0.33211756,0.33211756,0.004602670669555664
115,0.3409051,0.3409051,0.004469633102416992,0.22429496,0.22429496
116,0.3368472,0.3368472,0.0046503543853759766
117,0.34285465,0.34285465,0.005392789840698242
118,0.33287644,0.33287644,0.004897594451904297
119,0.3273307,0.3273307,0.004614830017089844
120,0.3277374,0.3277374,0.004450082778930664,0.22992662,0.22992662
121,0.33079705,0.33079705,0.004618644714355469
122,0.3271699,0.3271699,0.004916667938232422
123,0.32291675,0.32291675,0.00484156608581543
124,0.3226022,0.3226022,0.0043792724609375
125,0.3240869,0.3240869,0.004361629486083984,0.21137793,0.21137793,125,0.21137793
126,0.32549274,0.32549274,0.004626750946044922
127,0.31953964,0.31953964,0.005056142807006836
128,0.32167548,0.32167548,0.005394458770751953
129,0.32392788,0.32392788,0.004186868667602539
130,0.32314676,0.32314676,0.004446744918823242,0.21069257,0.21069257
131,0.31514776,0.31514776,0.016544580459594727
132,0.32145983,0.32145983,0.004686594009399414
133,0.31768805,0.31768805,0.0041408538818359375
134,0.31522068,0.31522068,0.004439592361450195
135,0.32136545,0.32136545,0.004181623458862305,0.20622826,0.20622826,135,0.20622826
136,0.32044464,0.32044464,0.004643678665161133
137,0.3114103,0.3114103,0.004620075225830078
138,0.30966204,0.30966204,0.0044252872467041016
139,0.3119719,0.3119719,0.005071401596069336
140,0.3121805,0.3121805,0.0044116973876953125,0.2014064,0.2014064,140,0.2014064
141,0.31078202,0.31078202,0.0031347274780273438
142,0.3122142,0.3122142,0.0059702396392822266
143,0.3101749,0.3101749,0.004186153411865234
144,0.31167156,0.31167156,0.004338979721069336
145,0.31261575,0.31261575,0.004404306411743164,0.20132694,0.20132694
146,0.31271073,0.31271073,0.004747867584228516
147,0.31439334,0.31439334,0.0044705867767333984
148,0.3068834,0.3068834,0.00558161735534668
149,0.31310698,0.31310698,0.004091024398803711
150,0.31446868,0.31446868,0.004535675048828125,0.20352207,0.20352207
151,0.31295124,0.31295124,0.00443267822265625
152,0.31044865,0.31044865,0.004739522933959961
153,0.31162494,0.31162494,0.0045969486236572266
154,0.3105648,0.3105648,0.004767179489135742
155,0.32351375,0.32351375,0.006068229675292969,0.20034184,0.20034184,155,0.20034184
156,0.30469465,0.30469465,0.00458836555480957
157,0.31227392,0.31227392,0.004794120788574219
158,0.30847785,0.30847785,0.004651069641113281
159,0.3107552,0.3107552,0.004605531692504883
160,0.3097799,0.3097799,0.004630565643310547,0.20373079,0.20373079
161,0.3096528,0.3096528,0.004341840744018555
162,0.3068282,0.3068282,0.004607677459716797
163,0.3082632,0.3082632,0.005064964294433594
164,0.31056002,0.31056002,0.0044689178466796875
165,0.30580288,0.30580288,0.0045719146728515625,0.21027498,0.21027498
166,0.30593845,0.30593845,0.005723476409912109
167,0.30585104,0.30585104,0.004071950912475586
168,0.31123444,0.31123444,0.0043544769287109375
169,0.3090448,0.3090448,0.004891157150268555
170,0.3036198,0.3036198,0.004561901092529297,0.19329906,0.19329906,170,0.19329906
171,0.3048038,0.3048038,0.005548715591430664
172,0.30497736,0.30497736,0.0043354034423828125
173,0.30094177,0.30094177,0.0048007965087890625
174,0.30422497,0.30422497,0.004973888397216797
175,0.30438685,0.30438685,0.004247426986694336,0.19894649,0.19894649
176,0.29982454,0.29982454,0.004596233367919922
177,0.29809445,0.29809445,0.004346132278442383
178,0.30411786,0.30411786,0.005940437316894531
179,0.30298132,0.30298132,0.0041844844818115234
180,0.3034973,0.3034973,0.00570988655090332,0.19252181,0.19252181
181,0.30056393,0.30056393,0.004808187484741211
182,0.29844555,0.29844555,0.005781412124633789
183,0.30357134,0.30357134,0.0045697689056396484
184,0.3014276,0.3014276,0.004613399505615234
185,0.3076348,0.3076348,0.005563020706176758,0.19570436,0.19570436
186,0.3002503,0.3002503,0.004843235015869141
187,0.30301172,0.30301172,0.0058825016021728516
188,0.30220765,0.30220765,0.004541635513305664
189,0.29696304,0.29696304,0.004185199737548828
190,0.29997426,0.29997426,0.004591464996337891,0.19496703,0.19496703
191,0.29948473,0.29948473,0.005118131637573242
192,0.2982412,0.2982412,0.004820108413696289
193,0.30354154,0.30354154,0.0044710636138916016
194,0.30433756,0.30433756,0.00570225715637207
195,0.29643664,0.29643664,0.004973888397216797,0.19615187,0.19615187
196,0.30475533,0.30475533,0.005106687545776367
197,0.30028778,0.30028778,0.004614353179931641
198,0.3024631,0.3024631,0.004796743392944336
199,0.29949534,0.29949534,0.004708766937255859
200,0.29812616,0.29812616,0.004331827163696289,0.20014997,0.20014997
201,0.30487382,0.30487382,0.006049156188964844
202,0.30256164,0.30256164,0.004494667053222656
203,0.29614276,0.29614276,0.005105257034301758
204,0.29811794,0.29811794,0.004142045974731445
205,0.30052537,0.30052537,0.004738807678222656,0.19385605,0.19385605
206,0.29649273,0.29649273,0.004167795181274414
207,0.30516452,0.30516452,0.0059587955474853516
208,0.30270594,0.30270594,0.004647731781005859
209,0.29919735,0.29919735,0.004214048385620117
210,0.3062976,0.3062976,0.004613399505615234,0.19380443,0.19380443
211,0.29815844,0.29815844,0.0044901371002197266
212,0.2968207,0.2968207,0.0047457218170166016
213,0.30051377,0.30051377,0.004861116409301758
214,0.30013403,0.30013403,0.004410505294799805
215,0.2969096,0.2969096,0.005143642425537109,0.1948825,0.1948825
216,0.29494447,0.29494447,0.004419565200805664
217,0.30034065,0.30034065,0.004887819290161133
218,0.29917878,0.29917878,0.004761457443237305
219,0.30224895,0.30224895,0.0045604705810546875
220,0.2989012,0.2989012,0.005023956298828125,0.19816269,0.19816269
221,0.30040675,0.30040675,0.004588603973388672
222,0.30227494,0.30227494,0.005473613739013672
223,0.29976887,0.29976887,0.005464792251586914
224,0.30268443,0.30268443,0.00419163703918457
225,0.30194443,0.30194443,0.0045452117919921875,0.19301601,0.19301601
226,0.29661536,0.29661536,0.0046155452728271484
227,0.29708987,0.29708987,0.004527568817138672
228,0.2968342,0.2968342,0.004378318786621094
229,0.296079,0.296079,0.0051517486572265625
230,0.2916556,0.2916556,0.0054607391357421875,0.18883088,0.18883088,230,0.18883088
231,0.29146293,0.29146293,0.004088640213012695
232,0.2938323,0.2938323,0.0052378177642822266
233,0.2965473,0.2965473,0.004423379898071289
234,0.2959871,0.2959871,0.004681825637817383
235,0.29184884,0.29184884,0.004404783248901367,0.19119953,0.19119953
236,0.29338095,0.29338095,0.004519224166870117
237,0.29243147,0.29243147,0.005081892013549805
238,0.2949195,0.2949195,0.004193782806396484
239,0.29096428,0.29096428,0.005089998245239258
240,0.294989,0.294989,0.005098819732666016,0.19299433,0.19299433
241,0.29053575,0.29053575,0.004505157470703125
242,0.29120123,0.29120123,0.004500627517700195
243,0.29588237,0.29588237,0.004683971405029297
244,0.29327327,0.29327327,0.0045816898345947266
245,0.29175127,0.29175127,0.004861354827880859,0.19420071,0.19420071
246,0.29248005,0.29248005,0.004477977752685547
247,0.29477417,0.29477417,0.005202054977416992
248,0.2924512,0.2924512,0.005068540573120117
249,0.29376036,0.29376036,0.004502773284912109
250,0.29135132,0.29135132,0.005574464797973633,0.1931333,0.1931333
251,0.28919286,0.28919286,0.004560947418212891
252,0.29558063,0.29558063,0.004430294036865234
253,0.28828564,0.28828564,0.004582881927490234
254,0.29170883,0.29170883,0.004837989807128906
255,0.29223716,0.29223716,0.004628896713256836,0.19309211,0.19309211
256,0.2909172,0.2909172,0.005512237548828125
257,0.29473066,0.29473066,0.004308462142944336
258,0.2950667,0.2950667,0.005865335464477539
259,0.29173696,0.29173696,0.004409074783325195
260,0.29676858,0.29676858,0.0045108795166015625,0.1950365,0.1950365
261,0.29422373,0.29422373,0.004558086395263672
262,0.2975309,0.2975309,0.0047817230224609375
263,0.29233944,0.29233944,0.004899024963378906
264,0.29199433,0.29199433,0.0050830841064453125
265,0.29718232,0.29718232,0.004721641540527344,0.18943565,0.18943565
266,0.29152793,0.29152793,0.0059931278228759766
267,0.29041362,0.29041362,0.004129171371459961
268,0.2919231,0.2919231,0.004619598388671875
269,0.2887645,0.2887645,0.004573822021484375
270,0.2882999,0.2882999,0.005368947982788086,0.19167243,0.19167243
271,0.2886641,0.2886641,0.0046427249908447266
272,0.29229748,0.29229748,0.004361629486083984
273,0.28959987,0.28959987,0.004113912582397461
274,0.28919062,0.28919062,0.004670619964599609
275,0.2906689,0.2906689,0.0044214725494384766,0.19246234,0.19246234
276,0.29092103,0.29092103,0.004382610321044922
277,0.29110003,0.29110003,0.00524592399597168
278,0.2900493,0.2900493,0.0045261383056640625
279,0.2870074,0.2870074,0.004396200180053711
280,0.29571748,0.29571748,0.005838871002197266,0.19538344,0.19538344
281,0.2860924,0.2860924,0.0044155120849609375
282,0.2904001,0.2904001,0.0048749446868896484
283,0.28767142,0.28767142,0.0044667720794677734
284,0.28813422,0.28813422,0.004523515701293945
285,0.28950667,0.28950667,0.004500627517700195,0.18765701,0.18765701,285,0.18765701
286,0.28476346,0.28476346,0.0040547847747802734
287,0.28957877,0.28957877,0.004852294921875
288,0.2883705,0.2883705,0.005055665969848633
289,0.28725404,0.28725404,0.0044896602630615234
290,0.28934953,0.28934953,0.004209995269775391,0.19114265,0.19114265
291,0.28892267,0.28892267,0.00416874885559082
292,0.28865147,0.28865147,0.004338741302490234
293,0.289827,0.289827,0.0050389766693115234
294,0.2865212,0.2865212,0.005304098129272461
295,0.2911206,0.2911206,0.004754543304443359,0.1908656,0.1908656
296,0.2899978,0.2899978,0.005032539367675781
297,0.28729415,0.28729415,0.004786014556884766
298,0.29120454,0.29120454,0.004893064498901367
299,0.29013917,0.29013917,0.004595518112182617
300,0.28545177,0.28545177,0.004154205322265625,0.19485332,0.19485332
301,0.28596437,0.28596437,0.0051763057708740234
302,0.28426188,0.28426188,0.004979133605957031
303,0.28732723,0.28732723,0.004537820816040039
304,0.28564993,0.28564993,0.0040624141693115234
305,0.28474706,0.28474706,0.0052874088287353516,0.19427875,0.19427875
306,0.2899543,0.2899543,0.004702329635620117
307,0.28764176,0.28764176,0.005595207214355469
308,0.28717726,0.28717726,0.004759550094604492
309,0.2856412,0.2856412,0.00455021858215332
310,0.2895781,0.2895781,0.0054569244384765625,0.1907352,0.1907352
311,0.2863674,0.2863674,0.004950523376464844
312,0.28819668,0.28819668,0.004846096038818359
313,0.28259158,0.28259158,0.0054280757904052734
314,0.28629386,0.28629386,0.004650592803955078
315,0.2898517,0.2898517,0.004494190216064453,0.19121173,0.19121173
316,0.2872928,0.2872928,0.004251003265380859
317,0.28867975,0.28867975,0.00466156005859375
318,0.28836626,0.28836626,0.005057573318481445
319,0.29041576,0.29041576,0.005190134048461914
320,0.28848827,0.28848827,0.004958629608154297,0.19127274,0.19127274
321,0.28757438,0.28757438,0.004422426223754883
322,0.28779933,0.28779933,0.005276679992675781
323,0.28567034,0.28567034,0.005427837371826172
324,0.28682443,0.28682443,0.004388093948364258
325,0.2879805,0.2879805,0.00505828857421875,0.19098598,0.19098598
326,0.2860361,0.2860361,0.004416704177856445
327,0.29004526,0.29004526,0.004621267318725586
328,0.28837743,0.28837743,0.0040819644927978516
329,0.28849036,0.28849036,0.005160093307495117
330,0.28855446,0.28855446,0.00530552864074707,0.1938545,0.1938545
331,0.28562933,0.28562933,0.0040721893310546875
332,0.28568026,0.28568026,0.00517725944519043
333,0.28792924,0.28792924,0.005282878875732422
334,0.2880208,0.2880208,0.004132270812988281
335,0.28590593,0.28590593,0.004780292510986328,0.19339958,0.19339958
336,0.28877494,0.28877494,0.004727363586425781
337,0.28778303,0.28778303,0.005297422409057617
338,0.2863192,0.2863192,0.0047070980072021484
339,0.28805155,0.28805155,0.005385637283325195
340,0.28618103,0.28618103,0.0057604312896728516,0.19321094,0.19321094
341,0.286541,0.286541,0.004314422607421875
342,0.28956503,0.28956503,0.004351615905761719
343,0.28622144,0.28622144,0.004456043243408203
344,0.29366,0.29366,0.0045130252838134766
345,0.29029608,0.29029608,0.005116701126098633,0.19252934,0.19252934
346,0.28712487,0.28712487,0.0048580169677734375
347,0.2897197,0.2897197,0.0052947998046875
348,0.28445286,0.28445286,0.004151582717895508
349,0.2895808,0.2895808,0.005064249038696289
350,0.28602722,0.28602722,0.004904270172119141,0.18814752,0.18814752
351,0.28976566,0.28976566,0.004778861999511719
352,0.28238276,0.28238276,0.004738330841064453
