epoch,reward/trans_loss,reward/eval_cse_loss,reward/eval_trans_loss
0,100.0,0.6638597,0.6638597
1,0.6768553,0.6768553,2.8110194206237793
2,0.63257325,0.63257325,0.0046176910400390625
3,0.6059978,0.6059978,0.006698131561279297
4,0.58849245,0.58849245,0.004862308502197266
5,0.5726576,0.5726576,0.005326986312866211,0.5488964,0.5488964,5,0.5488964
6,0.56490237,0.56490237,0.004673004150390625
7,0.55722904,0.55722904,0.00556492805480957
8,0.5493598,0.5493598,0.004805803298950195
9,0.5439366,0.5439366,0.0047533512115478516
10,0.5361432,0.5361432,0.004915952682495117,0.48409906,0.48409906,10,0.48409906
11,0.5289047,0.5289047,0.003239154815673828
12,0.5247092,0.5247092,0.004750251770019531
13,0.5212289,0.5212289,0.005734682083129883
14,0.5169685,0.5169685,0.004526376724243164
15,0.5133993,0.5133993,0.004912853240966797,0.44853005,0.44853005,15,0.44853005
16,0.51175565,0.51175565,0.00535893440246582
17,0.5071879,0.5071879,0.0044248104095458984
18,0.5048642,0.5048642,0.006087064743041992
19,0.5010886,0.5010886,0.004388570785522461
20,0.4980315,0.4980315,0.0048787593841552734,0.43741542,0.43741542,20,0.43741542
21,0.49632865,0.49632865,0.004365682601928711
22,0.4914376,0.4914376,0.004507780075073242
23,0.48833805,0.48833805,0.0045430660247802734
24,0.4872309,0.4872309,0.005112648010253906
25,0.48547626,0.48547626,0.004505157470703125,0.43306533,0.43306533,25,0.43306533
26,0.48274136,0.48274136,0.0047473907470703125
27,0.47983727,0.47983727,0.00552821159362793
28,0.479186,0.479186,0.0047342777252197266
29,0.47432643,0.47432643,0.0046002864837646484
30,0.47363394,0.47363394,0.0042705535888671875,0.41156182,0.41156182,30,0.41156182
31,0.47333395,0.47333395,0.00419306755065918
32,0.46768427,0.46768427,0.0047299861907958984
33,0.46857703,0.46857703,0.004767179489135742
34,0.4658798,0.4658798,0.00549626350402832
35,0.46383977,0.46383977,0.0044744014739990234,0.3811866,0.3811866,35,0.3811866
36,0.4578203,0.4578203,0.004471540451049805
37,0.46190658,0.46190658,0.005426645278930664
38,0.45789558,0.45789558,0.00460505485534668
39,0.45485818,0.45485818,0.0060694217681884766
40,0.45200723,0.45200723,0.004709005355834961,0.35927412,0.35927412,40,0.35927412
41,0.44869637,0.44869637,0.003237009048461914
42,0.44381905,0.44381905,0.004524707794189453
43,0.4420547,0.4420547,0.004584074020385742
44,0.43928802,0.43928802,0.005120992660522461
45,0.44024092,0.44024092,0.004644632339477539,0.33871827,0.33871827,45,0.33871827
46,0.4333914,0.4333914,0.0057964324951171875
47,0.4295208,0.4295208,0.005037069320678711
48,0.4302623,0.4302623,0.004506111145019531
49,0.42487407,0.42487407,0.004683971405029297
50,0.4295383,0.4295383,0.004789113998413086,0.32841226,0.32841226,50,0.32841226
51,0.42353043,0.42353043,0.004146575927734375
52,0.4182397,0.4182397,0.004611968994140625
53,0.41423693,0.41423693,0.006472587585449219
54,0.41426682,0.41426682,0.004832267761230469
