epoch,reward/trans_loss,reward/eval_cse_loss,reward/eval_trans_loss
0,100.0,0.65121466,0.65121466
1,0.67748845,0.67748845,2.8894903659820557
2,0.630957,0.630957,0.004352569580078125
3,0.600748,0.600748,0.004427671432495117
4,0.5846516,0.5846516,0.004519939422607422
5,0.57273936,0.57273936,0.005188941955566406,0.5258162,0.5258162,5,0.5258162
6,0.5629047,0.5629047,0.005789995193481445
7,0.5558319,0.5558319,0.004687309265136719
8,0.547315,0.547315,0.004207134246826172
9,0.54372084,0.54372084,0.00432276725769043
10,0.5368514,0.5368514,0.004744529724121094,0.47926688,0.47926688,10,0.47926688
11,0.53265655,0.53265655,0.025064945220947266
12,0.52789056,0.52789056,0.004897356033325195
13,0.5234523,0.5234523,0.004300832748413086
14,0.5207472,0.5207472,0.0047876834869384766
15,0.51775473,0.51775473,0.02497100830078125,0.45996776,0.45996776,15,0.45996776
16,0.5146643,0.5146643,0.004002571105957031
17,0.5099338,0.5099338,0.0045163631439208984
18,0.50590044,0.50590044,0.0046269893646240234
19,0.5026716,0.5026716,0.0046234130859375
20,0.5006302,0.5006302,0.004446506500244141,0.44253218,0.44253218,20,0.44253218
21,0.4985729,0.4985729,0.004025936126708984
22,0.49647534,0.49647534,0.004497528076171875
23,0.49104768,0.49104768,0.004962921142578125
24,0.48957354,0.48957354,0.004726886749267578
25,0.48894978,0.48894978,0.004448890686035156,0.41602224,0.41602224,25,0.41602224
26,0.48298287,0.48298287,0.005776166915893555
27,0.48382556,0.48382556,0.00503993034362793
28,0.48050284,0.48050284,0.005004405975341797
29,0.47460598,0.47460598,0.004444599151611328
30,0.47738877,0.47738877,0.0051381587982177734,0.39447197,0.39447197,30,0.39447197
31,0.47284687,0.47284687,0.004114389419555664
32,0.47430986,0.47430986,0.004877805709838867
33,0.47312528,0.47312528,0.00460052490234375
34,0.4700802,0.4700802,0.004502534866333008
35,0.46423942,0.46423942,0.004271507263183594,0.36819682,0.36819682,35,0.36819682
36,0.46553513,0.46553513,0.0044095516204833984
37,0.46504098,0.46504098,0.004242658615112305
38,0.45904666,0.45904666,0.0046999454498291016
39,0.45717227,0.45717227,0.004362821578979492
40,0.45834586,0.45834586,0.004620790481567383,0.35228905,0.35228905,40,0.35228905
41,0.4547407,0.4547407,0.003596782684326172
42,0.45711127,0.45711127,0.004793405532836914
43,0.45207483,0.45207483,0.004479408264160156
44,0.45063683,0.45063683,0.0038881301879882812
45,0.44952416,0.44952416,0.004615306854248047,0.3348397,0.3348397,45,0.3348397
46,0.44654664,0.44654664,0.004373788833618164
47,0.44184363,0.44184363,0.005003929138183594
48,0.44192976,0.44192976,0.004740476608276367
49,0.44089043,0.44089043,0.004937648773193359
50,0.44046143,0.44046143,0.0039865970611572266,0.32712024,0.32712024,50,0.32712024
51,0.43512994,0.43512994,0.003233194351196289
52,0.43705827,0.43705827,0.004872798919677734
53,0.435579,0.435579,0.00536799430847168
54,0.4264633,0.4264633,0.004419565200805664
55,0.42840573,0.42840573,0.025454282760620117,0.3171828,0.3171828,55,0.3171828
56,0.42355853,0.42355853,0.004091739654541016
57,0.41886103,0.41886103,0.004540681838989258
58,0.42049086,0.42049086,0.0055539608001708984
59,0.41532403,0.41532403,0.00419306755065918
60,0.4184548,0.4184548,0.005730867385864258,0.29587498,0.29587498,60,0.29587498
61,0.41407079,0.41407079,0.003956317901611328
62,0.412759,0.412759,0.004614353179931641
63,0.40692502,0.40692502,0.004641294479370117
64,0.4034779,0.4034779,0.004422903060913086
65,0.40445948,0.40445948,0.004769325256347656,0.2766953,0.2766953,65,0.2766953
66,0.40303868,0.40303868,0.003983497619628906
67,0.40267414,0.40267414,0.005070686340332031
68,0.39751422,0.39751422,0.00469517707824707
69,0.39318073,0.39318073,0.005754232406616211
70,0.3973797,0.3973797,0.004656076431274414,0.27595413,0.27595413
71,0.3899888,0.3899888,0.004891872406005859
72,0.3899986,0.3899986,0.004101753234863281
73,0.3884466,0.3884466,0.004439830780029297
74,0.39182496,0.39182496,0.004954814910888672
75,0.38761353,0.38761353,0.005242586135864258,0.27417907,0.27417907,75,0.27417907
76,0.3810563,0.3810563,0.0033617019653320312
77,0.37580228,0.37580228,0.005925416946411133
78,0.38172942,0.38172942,0.004278659820556641
79,0.3800652,0.3800652,0.004075050354003906
80,0.37360469,0.37360469,0.0045604705810546875,0.25901395,0.25901395,80,0.25901395
81,0.37757033,0.37757033,0.0030989646911621094
82,0.36971748,0.36971748,0.004512310028076172
83,0.36910325,0.36910325,0.0045583248138427734
84,0.37967086,0.37967086,0.004369974136352539
85,0.37151378,0.37151378,0.00470733642578125,0.22860923,0.22860923,85,0.22860923
86,0.3671354,0.3671354,0.004713535308837891
87,0.37087616,0.37087616,0.004559755325317383
88,0.36599442,0.36599442,0.004594087600708008
89,0.36187142,0.36187142,0.00460362434387207
90,0.35748756,0.35748756,0.00443577766418457,0.23762901,0.23762901
91,0.35876974,0.35876974,0.004882097244262695
92,0.3558212,0.3558212,0.004847526550292969
93,0.3585186,0.3585186,0.0044367313385009766
94,0.35545617,0.35545617,0.025774002075195312
95,0.35155672,0.35155672,0.004598140716552734,0.21992835,0.21992835,95,0.21992835
96,0.3544707,0.3544707,0.005299568176269531
97,0.354856,0.354856,0.004359245300292969
98,0.34822994,0.34822994,0.005384206771850586
99,0.35915315,0.35915315,0.005277872085571289
100,0.35023102,0.35023102,0.004477977752685547,0.24191396,0.24191396
101,0.34986448,0.34986448,0.004398345947265625
102,0.35084894,0.35084894,0.004804372787475586
103,0.3583076,0.3583076,0.019696712493896484
104,0.34376866,0.34376866,0.004598140716552734
105,0.34439006,0.34439006,0.004113435745239258,0.23386444,0.23386444
106,0.3444065,0.3444065,0.005454063415527344
107,0.345843,0.345843,0.0044708251953125
108,0.3409678,0.3409678,0.02592611312866211
109,0.34442288,0.34442288,0.004108428955078125
110,0.33866733,0.33866733,0.0045626163482666016,0.2128564,0.2128564,110,0.2128564
111,0.34485972,0.34485972,0.004012107849121094
112,0.33700824,0.33700824,0.005650520324707031
113,0.33980346,0.33980346,0.005061149597167969
114,0.33144394,0.33144394,0.004266500473022461
115,0.33036423,0.33036423,0.004174947738647461,0.21186508,0.21186508
116,0.32682806,0.32682806,0.004994869232177734
117,0.32844293,0.32844293,0.0048596858978271484
118,0.32681543,0.32681543,0.0042073726654052734
119,0.3282272,0.3282272,0.004737377166748047
120,0.32884893,0.32884893,0.005115985870361328,0.20352781,0.20352781,120,0.20352781
121,0.32511032,0.32511032,0.0044820308685302734
122,0.33140695,0.33140695,0.0048520565032958984
123,0.33008304,0.33008304,0.0040073394775390625
124,0.32042956,0.32042956,0.004648923873901367
125,0.3214037,0.3214037,0.004513978958129883,0.20482711,0.20482711
126,0.32234484,0.32234484,0.004810810089111328
127,0.3216762,0.3216762,0.004842281341552734
128,0.32075372,0.32075372,0.004819154739379883
129,0.322063,0.322063,0.021886110305786133
130,0.32400572,0.32400572,0.0038847923278808594,0.20134307,0.20134307,130,0.20134307
131,0.32398748,0.32398748,0.00433039665222168
132,0.3187887,0.3187887,0.005046844482421875
133,0.3176974,0.3176974,0.004641532897949219
134,0.3259704,0.3259704,0.00504612922668457
135,0.32056296,0.32056296,0.0047228336334228516,0.19798072,0.19798072,135,0.19798072
136,0.31703925,0.31703925,0.03224611282348633
137,0.3199321,0.3199321,0.004622220993041992
138,0.31535527,0.31535527,0.0041201114654541016
139,0.31585267,0.31585267,0.004347562789916992
140,0.312365,0.312365,0.004525423049926758,0.2010753,0.2010753
141,0.31730223,0.31730223,0.004358530044555664
142,0.32439876,0.32439876,0.004315853118896484
143,0.32051155,0.32051155,0.004583597183227539
144,0.31853202,0.31853202,0.004791975021362305
145,0.31844807,0.31844807,0.02556586265563965,0.19801986,0.19801986
146,0.31305075,0.31305075,0.004067420959472656
147,0.31326497,0.31326497,0.0039119720458984375
148,0.30646804,0.30646804,0.004176616668701172
149,0.3120883,0.3120883,0.0045621395111083984
150,0.3113947,0.3113947,0.0044057369232177734,0.19694713,0.19694713,150,0.19694713
151,0.30939227,0.30939227,0.004145383834838867
152,0.30720022,0.30720022,0.026412248611450195
153,0.30723053,0.30723053,0.0053403377532958984
154,0.30903402,0.30903402,0.004499912261962891
155,0.3118664,0.3118664,0.0048656463623046875,0.19553131,0.19553131,155,0.19553131
156,0.31048715,0.31048715,0.0044231414794921875
157,0.30888963,0.30888963,0.0046253204345703125
158,0.31196254,0.31196254,0.004675149917602539
159,0.30884957,0.30884957,0.004490375518798828
160,0.30212414,0.30212414,0.0056705474853515625,0.1985706,0.1985706
161,0.31236207,0.31236207,0.004212141036987305
162,0.3090243,0.3090243,0.003953695297241211
163,0.3055995,0.3055995,0.004332065582275391
164,0.31255728,0.31255728,0.004590511322021484
165,0.30819,0.30819,0.004674196243286133,0.19981617,0.19981617
166,0.30917394,0.30917394,0.004767417907714844
167,0.30415913,0.30415913,0.004506587982177734
168,0.3090019,0.3090019,0.004169940948486328
169,0.30640176,0.30640176,0.004912137985229492
170,0.30776754,0.30776754,0.004663944244384766,0.1969527,0.1969527
171,0.30236322,0.30236322,0.004583835601806641
172,0.30504477,0.30504477,0.004276752471923828
173,0.30700374,0.30700374,0.004675626754760742
174,0.30732518,0.30732518,0.004393100738525391
175,0.30297807,0.30297807,0.005861759185791016,0.19454105,0.19454105
176,0.30088302,0.30088302,0.004501819610595703
177,0.30459237,0.30459237,0.00417780876159668
178,0.3010419,0.3010419,0.00507044792175293
179,0.3010635,0.3010635,0.005183219909667969
180,0.2983915,0.2983915,0.004294395446777344,0.1997667,0.1997667
181,0.2996235,0.2996235,0.00436711311340332
182,0.29726672,0.29726672,0.006856203079223633
183,0.30048242,0.30048242,0.004675388336181641
184,0.30188054,0.30188054,0.005060672760009766
185,0.29822734,0.29822734,0.004395961761474609,0.19693664,0.19693664
186,0.30226672,0.30226672,0.004942893981933594
187,0.29963124,0.29963124,0.004734039306640625
188,0.29581758,0.29581758,0.004888057708740234
189,0.30136192,0.30136192,0.0048999786376953125
190,0.30333588,0.30333588,0.004292964935302734,0.19918948,0.19918948
191,0.30008414,0.30008414,0.00429844856262207
192,0.29903328,0.29903328,0.004463672637939453
193,0.29733333,0.29733333,0.004434823989868164
194,0.29920045,0.29920045,0.005018949508666992
195,0.30010778,0.30010778,0.004812955856323242,0.19995409,0.19995409
196,0.30035976,0.30035976,0.00485992431640625
197,0.30052245,0.30052245,0.0056650638580322266
198,0.2971673,0.2971673,0.0040493011474609375
199,0.2961566,0.2961566,0.0041806697845458984
200,0.29922387,0.29922387,0.004792213439941406,0.19134644,0.19134644,200,0.19134644
201,0.29629496,0.29629496,0.0050504207611083984
202,0.2988821,0.2988821,0.004430055618286133
203,0.2954107,0.2954107,0.004487037658691406
204,0.300588,0.300588,0.004767179489135742
205,0.29753524,0.29753524,0.004323005676269531,0.19194058,0.19194058
206,0.29828787,0.29828787,0.005864143371582031
207,0.3030076,0.3030076,0.004285573959350586
208,0.30118337,0.30118337,0.004627704620361328
209,0.29986948,0.29986948,0.004639625549316406
210,0.3004486,0.3004486,0.005773305892944336,0.19789195,0.19789195
211,0.2990467,0.2990467,0.004292726516723633
212,0.30001685,0.30001685,0.004451274871826172
213,0.30025342,0.30025342,0.004467487335205078
214,0.29703265,0.29703265,0.005139589309692383
215,0.29846472,0.29846472,0.004754066467285156,0.19204524,0.19204524
216,0.29255015,0.29255015,0.005010366439819336
217,0.30243498,0.30243498,0.004594087600708008
218,0.30559343,0.30559343,0.003993511199951172
219,0.30217966,0.30217966,0.004279613494873047
220,0.29758814,0.29758814,0.004098653793334961,0.20490764,0.20490764
221,0.3087027,0.3087027,0.0044918060302734375
222,0.31237996,0.31237996,0.004716634750366211
223,0.30160862,0.30160862,0.004514455795288086
224,0.3011904,0.3011904,0.004984617233276367
225,0.30514532,0.30514532,0.004712820053100586,0.19889145,0.19889145
226,0.29893848,0.29893848,0.0043087005615234375
227,0.2978403,0.2978403,0.005873680114746094
228,0.29813063,0.29813063,0.004185676574707031
229,0.29890394,0.29890394,0.004185676574707031
230,0.2941261,0.2941261,0.004887104034423828,0.19930503,0.19930503
231,0.29642808,0.29642808,0.004778385162353516
232,0.29537836,0.29537836,0.004319190979003906
233,0.29181898,0.29181898,0.004917621612548828
234,0.29369938,0.29369938,0.005633115768432617
235,0.2948181,0.2948181,0.004641056060791016,0.18863925,0.18863925,235,0.18863925
236,0.29030484,0.29030484,0.003865957260131836
237,0.29374194,0.29374194,0.004641532897949219
238,0.2947351,0.2947351,0.004258155822753906
239,0.29825312,0.29825312,0.005391597747802734
240,0.29002792,0.29002792,0.004739046096801758,0.20785838,0.20785838
241,0.29646438,0.29646438,0.026246309280395508
242,0.29891795,0.29891795,0.00423121452331543
243,0.2993704,0.2993704,0.004224300384521484
244,0.29410607,0.29410607,0.004557371139526367
245,0.29490095,0.29490095,0.0065114498138427734,0.18889602,0.18889602
246,0.28955254,0.28955254,0.0045740604400634766
247,0.29323947,0.29323947,0.00445556640625
248,0.29261693,0.29261693,0.004137992858886719
249,0.2933771,0.2933771,0.004586935043334961
250,0.29367954,0.29367954,0.004556417465209961,0.19151966,0.19151966
251,0.29214025,0.29214025,0.00486445426940918
252,0.28892636,0.28892636,0.025097370147705078
253,0.28818703,0.28818703,0.004546642303466797
254,0.29694104,0.29694104,0.004332542419433594
255,0.28940403,0.28940403,0.004238128662109375,0.20111726,0.20111726
256,0.29133257,0.29133257,0.0043697357177734375
257,0.28886527,0.28886527,0.004422903060913086
258,0.29247814,0.29247814,0.005089521408081055
259,0.28868282,0.28868282,0.00495457649230957
260,0.29361886,0.29361886,0.00463414192199707,0.19024703,0.19024703
261,0.2888489,0.2888489,0.02382373809814453
262,0.28995246,0.28995246,0.0044574737548828125
263,0.2886079,0.2886079,0.004586458206176758
264,0.28946546,0.28946546,0.004546642303466797
265,0.2891127,0.2891127,0.005484580993652344,0.19436873,0.19436873
266,0.2871661,0.2871661,0.005174160003662109
267,0.29266584,0.29266584,0.004669904708862305
268,0.28781688,0.28781688,0.004088401794433594
269,0.28781915,0.28781915,0.0042760372161865234
270,0.28969723,0.28969723,0.004395484924316406,0.19606625,0.19606625
271,0.29207766,0.29207766,0.0046160221099853516
272,0.294702,0.294702,0.004276752471923828
273,0.29127723,0.29127723,0.00447845458984375
274,0.29116505,0.29116505,0.004816532135009766
275,0.2890936,0.2890936,0.024946928024291992,0.19134857,0.19134857
276,0.29200727,0.29200727,0.0045812129974365234
277,0.28941268,0.28941268,0.004427194595336914
278,0.29346237,0.29346237,0.0045735836029052734
279,0.28923446,0.28923446,0.004546642303466797
280,0.29140717,0.29140717,0.004723310470581055,0.19432516,0.19432516
281,0.29135743,0.29135743,0.004981040954589844
282,0.28910506,0.28910506,0.004325151443481445
283,0.28674,0.28674,0.005926847457885742
284,0.2889675,0.2889675,0.0040128231048583984
285,0.2936813,0.2936813,0.004594564437866211,0.19756116,0.19756116
286,0.2920109,0.2920109,0.005200624465942383
287,0.2889803,0.2889803,0.004680633544921875
288,0.28985906,0.28985906,0.004294157028198242
289,0.29033118,0.29033118,0.0047206878662109375
290,0.2923416,0.2923416,0.004235506057739258,0.18873446,0.18873446
291,0.29133773,0.29133773,0.0044672489166259766
292,0.2890488,0.2890488,0.00456690788269043
293,0.2838025,0.2838025,0.004442453384399414
294,0.2884646,0.2884646,0.004157543182373047
295,0.28270915,0.28270915,0.004641294479370117,0.19325747,0.19325747
296,0.28719538,0.28719538,0.00563812255859375
297,0.28629267,0.28629267,0.004737377166748047
298,0.28756988,0.28756988,0.004869937896728516
299,0.29006356,0.29006356,0.004520416259765625
300,0.28843284,0.28843284,0.004087209701538086,0.18843627,0.18843627
301,0.2866766,0.2866766,0.0049893856048583984
302,0.28783688,0.28783688,0.004225492477416992
303,0.28662747,0.28662747,0.0049779415130615234
304,0.2861272,0.2861272,0.004401206970214844
305,0.28766823,0.28766823,0.0046825408935546875,0.18947516,0.18947516
306,0.28640857,0.28640857,0.004367828369140625
307,0.2889786,0.2889786,0.004344463348388672
308,0.2883767,0.2883767,0.005060672760009766
309,0.28769282,0.28769282,0.0044023990631103516
310,0.28444362,0.28444362,0.004288911819458008,0.18518367,0.18518367,310,0.18518367
311,0.28724647,0.28724647,0.0044727325439453125
312,0.28568125,0.28568125,0.004954814910888672
313,0.2877792,0.2877792,0.0040740966796875
314,0.285439,0.285439,0.004372835159301758
315,0.28788722,0.28788722,0.004214286804199219,0.19789295,0.19789295
316,0.28814602,0.28814602,0.006033182144165039
317,0.28767496,0.28767496,0.004091739654541016
318,0.28315133,0.28315133,0.004170656204223633
319,0.28599674,0.28599674,0.004255056381225586
320,0.2838027,0.2838027,0.004899501800537109,0.19205932,0.19205932
321,0.28447258,0.28447258,0.004387378692626953
322,0.2844993,0.2844993,0.026105880737304688
323,0.28226572,0.28226572,0.004398822784423828
324,0.2857024,0.2857024,0.004366636276245117
325,0.28702515,0.28702515,0.004860877990722656,0.19168578,0.19168578
326,0.28694057,0.28694057,0.005593538284301758
327,0.2833266,0.2833266,0.004528045654296875
328,0.28461036,0.28461036,0.004184246063232422
329,0.28542745,0.28542745,0.004683732986450195
330,0.2855512,0.2855512,0.004831790924072266,0.18780635,0.18780635
331,0.2838167,0.2838167,0.003829479217529297
332,0.28616667,0.28616667,0.0044269561767578125
333,0.28195232,0.28195232,0.005179166793823242
334,0.28575474,0.28575474,0.004050254821777344
335,0.28105068,0.28105068,0.005803585052490234,0.19217302,0.19217302
336,0.2843461,0.2843461,0.004973411560058594
337,0.2844191,0.2844191,0.004407167434692383
338,0.2900681,0.2900681,0.004659891128540039
339,0.28215882,0.28215882,0.005006074905395508
340,0.2864986,0.2864986,0.0043964385986328125,0.18818092,0.18818092
341,0.28369904,0.28369904,0.004411458969116211
342,0.28397435,0.28397435,0.005851268768310547
343,0.28836513,0.28836513,0.0042078495025634766
344,0.28750336,0.28750336,0.0042536258697509766
345,0.2859496,0.2859496,0.004621744155883789,0.1938278,0.1938278
346,0.2873364,0.2873364,0.00483393669128418
347,0.28390995,0.28390995,0.014312744140625
348,0.2837143,0.2837143,0.004326343536376953
349,0.28508198,0.28508198,0.006183147430419922
350,0.28428945,0.28428945,0.004093647003173828,0.18667197,0.18667197
351,0.28344372,0.28344372,0.004625558853149414
